10001 4.27654e-007
20001 4.27654e-007
30001 4.27654e-007
40001 4.27654e-007
50001 8.55308e-007
60001 4.27654e-007
70001 8.55308e-007
80001 4.27654e-007
90001 8.55308e-007
100001 4.27654e-007
110001 4.27654e-007
120001 8.55308e-007
130001 4.27654e-007
140001 4.27654e-007
150001 4.27654e-007
160001 4.27654e-007
170001 4.27654e-007
180001 4.27654e-007
190001 8.55308e-007
200001 4.27654e-007
210001 8.55308e-007
220001 4.27654e-007
230001 4.27654e-007
240001 4.27654e-007
250001 4.27654e-007
260001 4.27654e-007
270001 4.27654e-007
280001 8.55308e-007
290001 4.27654e-007
300001 8.55308e-007
310001 8.55308e-007
320001 8.55308e-007
330001 8.55308e-007
340001 8.55308e-007
350001 8.55308e-007
360001 4.27654e-007
370001 8.55308e-007
380001 5.13185e-006
390001 8.55308e-007
400001 8.55308e-007
410001 8.55308e-007
420001 4.27654e-007
430001 8.55308e-007
440001 4.27654e-007
450001 8.55308e-007
460001 8.55308e-007
470001 8.55308e-007
480001 4.27654e-007
490001 8.55308e-007
500001 8.55308e-007
510001 8.55308e-007
520001 4.27654e-007
530001 8.55308e-007
540001 4.27654e-007
550001 8.55308e-007
560001 4.27654e-007
570001 8.55308e-007
580001 8.55308e-007
590001 8.55308e-007
600001 8.55308e-007
610001 4.27654e-007
620001 4.27654e-007
630001 4.27654e-007
640001 8.55308e-007
650001 8.55308e-007
660001 8.55308e-007
670001 8.55308e-007
680001 8.55308e-007
690001 1.28296e-006
700001 4.27654e-007
710001 8.55308e-007
720001 8.55308e-007
730001 4.27654e-007
740001 4.27654e-007
750001 8.55308e-007
760001 4.27654e-007
770001 8.55308e-007
780001 8.55308e-007
790001 4.27654e-007
800001 8.55308e-007
810001 8.55308e-007
820001 4.27654e-007
830001 4.27654e-007
840001 4.27654e-007
850001 1.28296e-006
860001 8.55308e-007
870001 8.55308e-007
880001 1.28296e-006
890001 8.55308e-007
900001 8.55308e-007
910001 4.27654e-007
920001 8.55308e-007
930001 8.55308e-007
940001 8.55308e-007
950001 4.27654e-007
960001 4.27654e-007
970001 4.27654e-007
980001 8.55308e-007
990001 8.55308e-007
1000001 8.55308e-007
1010001 8.55308e-007
1020001 8.55308e-007
1030001 4.27654e-007
1040001 8.55308e-007
1050001 4.27654e-007
1060001 8.55308e-007
1070001 8.55308e-007
1080001 4.27654e-007
1090001 1.71062e-006
1100001 8.55308e-007
1110001 4.27654e-007
1120001 8.55308e-007
1130001 4.27654e-007
1140001 3.42123e-006
1150001 8.55308e-007
1160001 8.55308e-007
1170001 8.55308e-007
1180001 1.28296e-006
1190001 8.55308e-007
1200001 8.55308e-007
1210001 8.55308e-007
1220001 1.28296e-006
1230001 4.27654e-007
1240001 8.55308e-007
1250001 1.28296e-006
1260001 4.27654e-007
1270001 8.55308e-007
1280001 8.55308e-007
1290001 8.55308e-007
1300001 8.55308e-007
1310001 8.55308e-007
1320001 8.55308e-007
1330001 8.55308e-007
1340001 8.55308e-007
1350001 8.55308e-007
1360001 8.55308e-007
1370001 8.55308e-007
1380001 8.55308e-007
1390001 4.27654e-007
1400001 8.55308e-007
1410001 8.55308e-007
1420001 8.55308e-007
1430001 8.55308e-007
1440001 8.55308e-007
1450001 8.55308e-007
1460001 1.28296e-006
1470001 4.27654e-007
1480001 1.28296e-006
1490001 8.55308e-007
1500001 8.55308e-007
1510001 8.55308e-007
1520001 8.55308e-007
1530001 8.55308e-007
1540001 8.55308e-007
1550001 8.55308e-007
1560001 8.55308e-007
1570001 1.28296e-006
1580001 8.55308e-007
1590001 8.55308e-007
1600001 8.55308e-007
1610001 8.55308e-007
1620001 8.55308e-007
1630001 8.55308e-007
1640001 8.55308e-007
1650001 1.28296e-006
1660001 1.28296e-006
1670001 1.71062e-006
1680001 1.28296e-006
1690001 4.27654e-007
1700001 8.55308e-007
1710001 1.28296e-006
1720001 8.55308e-007
1730001 1.71062e-006
1740001 2.13827e-006
1750001 8.55308e-007
1760001 1.28296e-006
1770001 1.28296e-006
1780001 8.55308e-007
1790001 1.28296e-006
1800001 8.55308e-007
1810001 1.28296e-006
1820001 8.55308e-007
1830001 1.28296e-006
1840001 8.55308e-007
1850001 8.55308e-007
1860001 8.55308e-007
1870001 8.55308e-007
1880001 3.84889e-006
1890001 8.55308e-007
1900001 1.28296e-006
1910001 1.28296e-006
1920001 4.27654e-007
1930001 8.55308e-007
1940001 8.55308e-007
1950001 8.55308e-007
1960001 8.55308e-007
1970001 8.55308e-007
1980001 8.55308e-007
1990001 8.55308e-007
2000001 1.71062e-006
2010001 1.28296e-006
2020001 1.28296e-006
2030001 1.71062e-006
2040001 1.71062e-006
2050001 8.55308e-007
2060001 1.28296e-006
2070001 4.27654e-007
2080001 8.55308e-007
2090001 8.55308e-007
2100001 1.28296e-006
2110001 8.55308e-007
2120001 8.55308e-007
2130001 1.28296e-006
2140001 8.55308e-007
2150001 4.27654e-007
2160001 8.55308e-007
2170001 8.55308e-007
2180001 8.55308e-007
2190001 8.55308e-007
2200001 8.55308e-007
2210001 8.55308e-007
2220001 4.27654e-007
2230001 8.55308e-007
2240001 1.28296e-006
2250001 1.28296e-006
2260001 8.55308e-007
2270001 8.55308e-007
2280001 8.55308e-007
2290001 8.55308e-007
2300001 8.55308e-007
2310001 8.55308e-007
2320001 8.55308e-007
2330001 1.71062e-006
2340001 8.55308e-007
2350001 8.55308e-007
2360001 1.28296e-006
2370001 8.55308e-007
2380001 8.55308e-007
2390001 4.27654e-007
2400001 8.55308e-007
2410001 4.27654e-007
2420001 8.55308e-007
2430001 8.55308e-007
2440001 8.55308e-007
2450001 8.55308e-007
2460001 1.71062e-006
2470001 8.55308e-007
2480001 8.55308e-007
2490001 8.55308e-007
2500001 8.55308e-007
2510001 8.55308e-007
2520001 8.55308e-007
2530001 8.55308e-007
2540001 4.27654e-007
2550001 4.27654e-007
2560001 8.55308e-007
2570001 8.55308e-007
2580001 8.55308e-007
2590001 2.99358e-006
2600001 4.27654e-007
2610001 8.55308e-007
2620001 1.28296e-006
2630001 8.55308e-007
2640001 8.55308e-007
2650001 8.55308e-007
2660001 8.55308e-007
2670001 1.28296e-006
2680001 8.55308e-007
2690001 4.27654e-007
2700001 8.55308e-007
2710001 8.55308e-007
2720001 8.55308e-007
2730001 8.55308e-007
2740001 1.28296e-006
2750001 8.55308e-007
2760001 4.27654e-007
2770001 8.55308e-007
2780001 8.55308e-007
2790001 1.28296e-006
2800001 8.55308e-007
2810001 1.28296e-006
2820001 1.28296e-006
2830001 1.28296e-006
2840001 8.55308e-007
2850001 8.55308e-007
2860001 1.28296e-006
2870001 1.71062e-006
2880001 8.55308e-007
2890001 8.55308e-007
2900001 8.55308e-007
2910001 1.28296e-006
2920001 1.28296e-006
2930001 1.28296e-006
2940001 1.28296e-006
2950001 8.55308e-007
2960001 1.28296e-006
2970001 8.55308e-007
2980001 1.28296e-006
2990001 8.55308e-007
3000001 1.28296e-006
